,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2021-04-13,83000.0,84500.0,82800.0,84000.0,77536.78125,15238206,77167.55989583333,77739.85
2021-04-14,84000.0,84300.0,83400.0,84000.0,77536.78125,13794652,77290.6328125,77444.475
2021-04-15,83700.0,84500.0,83400.0,84100.0,77629.09375,16377412,77567.55208333333,77333.7109375
2021-04-16,84700.0,84700.0,83600.0,83900.0,77444.46875,15429522,77536.78125,77389.0921875
2021-04-19,83800.0,84000.0,83300.0,83300.0,76890.640625,15287311,77321.40104166667,77407.553125
2021-04-20,83300.0,84000.0,83100.0,83900.0,77444.46875,15521965,77259.859375,77389.090625
2021-04-21,83300.0,83500.0,82500.0,82600.0,76244.5,21636079,76859.86979166667,77130.634375
2021-04-22,82900.0,83000.0,82400.0,82400.0,76059.890625,13934746,76582.953125,76816.79375
2021-04-23,81900.0,82900.0,81600.0,82800.0,76429.109375,17805080,76244.5,76613.721875
2021-04-26,82900.0,83500.0,82600.0,83500.0,77075.25,15489938,76521.41666666667,76650.64375
2021-04-27,83200.0,83300.0,82500.0,82900.0,76521.4140625,12941533,76675.2578125,76466.0328125
2021-04-28,83200.0,83200.0,82100.0,82100.0,75782.9609375,15596759,76459.875,76373.725
2021-04-29,82400.0,82500.0,81500.0,81700.0,75413.7421875,20000973,75906.0390625,76244.4953125
2021-04-30,81900.0,82100.0,81500.0,81500.0,75229.1328125,18673197,75475.27864583333,76004.5
2021-05-03,81000.0,82400.0,81000.0,81700.0,75413.7421875,15710336,75352.20572916667,75672.1984375
2021-05-04,81900.0,82600.0,81800.0,82600.0,76244.5,12532550,75629.125,75616.815625
2021-05-06,81700.0,82300.0,81700.0,82300.0,75967.5703125,17047511,75875.27083333333,75653.7375
2021-05-07,81800.0,82100.0,81500.0,81900.0,75598.359375,14154882,75936.80989583333,75690.6609375
2021-05-10,82300.0,83500.0,81800.0,83200.0,76798.3359375,19385027,76121.421875,76004.5015625
2021-05-11,82500.0,82600.0,81100.0,81200.0,74952.2109375,28996680,75782.96875,75912.1953125
2021-05-12,80800.0,81200.0,79800.0,80000.0,73844.5546875,35812268,75198.3671875,75432.20625
2021-05-13,78900.0,79600.0,78400.0,78500.0,72459.953125,31490096,73752.23958333333,74730.6828125
2021-05-14,79000.0,80300.0,78900.0,80100.0,73936.859375,16450920,73413.7890625,74398.3828125
2021-05-17,80800.0,80900.0,79200.0,79600.0,73475.3125,17740855,73290.70833333333,73733.778125
2021-05-18,79600.0,80000.0,79100.0,79600.0,73475.3125,17494407,73629.16145833333,73438.3984375
2021-05-20,79400.0,79700.0,79100.0,79500.0,73383.015625,16541828,73444.546875,73346.090625
2021-05-21,80100.0,81500.0,79800.0,80100.0,73936.859375,20961714,73598.39583333333,73641.471875
2021-05-24,80100.0,80400.0,79500.0,79700.0,73567.640625,13398666,73629.171875,73567.628125
2021-05-25,80000.0,80400.0,79800.0,79900.0,73752.2265625,13628942,73752.2421875,73623.0109375
2021-05-26,80400.0,80500.0,79700.0,79800.0,73659.9296875,11984359,73659.93229166667,73659.934375
2021-05-27,80000.0,80000.0,79100.0,79600.0,73475.3125,23198510,73629.15625,73678.39375
2021-05-28,79800.0,80400.0,79400.0,80100.0,73936.859375,12360199,73690.70052083333,73678.39375
2021-05-31,80300.0,80600.0,79600.0,80500.0,74306.0703125,13321324,73906.08072916667,73826.0796875
2021-06-01,80500.0,81300.0,80100.0,80600.0,74398.3671875,14058401,74213.765625,73955.3078125
2021-06-02,80400.0,81400.0,80300.0,80800.0,74583.0,16414644,74429.14583333333,74139.921875
2021-06-03,81300.0,83000.0,81100.0,82800.0,76429.109375,29546007,75136.82552083333,74730.68125
2021-06-04,82700.0,82700.0,81500.0,82200.0,75875.265625,18112259,75629.125,75118.3625
2021-06-07,82700.0,82800.0,81600.0,81900.0,75598.359375,16496197,75967.578125,75376.8203125
2021-06-08,82300.0,82600.0,81800.0,81900.0,75598.359375,12781226,75690.66145833333,75616.81875
2021-06-09,81500.0,82000.0,81100.0,81100.0,74859.9140625,14908823,75352.2109375,75672.2015625
2021-06-10,81300.0,81400.0,80900.0,81000.0,74767.625,17586995,75075.29947916667,75339.9046875
2021-06-11,81200.0,81700.0,80700.0,81000.0,74767.625,14087962,74798.38802083333,75118.3765625
2021-06-14,80800.0,80900.0,80500.0,80500.0,74306.0703125,10550078,74613.7734375,74859.91875
2021-06-15,80900.0,81200.0,80600.0,80900.0,74675.3125,10075685,74583.00260416667,74675.309375
2021-06-16,81500.0,81900.0,81100.0,81800.0,75506.046875,14999855,74829.14322916667,74804.5359375
2021-06-17,81100.0,81300.0,80700.0,80900.0,74675.3125,14007385,74952.22395833333,74786.0734375
2021-06-18,81100.0,81100.0,80500.0,80500.0,74306.0703125,14916721,74829.14322916667,74693.7625
2021-06-21,79700.0,80000.0,79600.0,79900.0,73752.2265625,16063340,74244.53645833333,74582.99375
2021-06-22,80200.0,80300.0,79900.0,80000.0,73844.5546875,11773365,73967.6171875,74416.8421875
2021-06-23,80500.0,80600.0,79900.0,80100.0,73936.859375,13856548,73844.546875,74103.0046875
2021-06-24,80400.0,81400.0,80100.0,81200.0,74952.2109375,18771080,74244.54166666667,74158.384375
2021-06-25,81500.0,81900.0,81200.0,81600.0,75321.4296875,13481405,74736.83333333333,74361.45625
2021-06-28,81700.0,82000.0,81600.0,81900.0,75598.359375,11578529,75290.66666666667,74730.6828125
2021-06-29,81900.0,82100.0,80800.0,81000.0,75098.640625,15744317,75339.4765625,74981.5
2021-06-30,81100.0,81400.0,80700.0,80700.0,74820.484375,13288643,75172.49479166667,75158.225
2021-07-01,80500.0,80600.0,80000.0,80100.0,74264.203125,13382882,74727.77604166667,75020.6234375
2021-07-02,80000.0,80400.0,79900.0,80000.0,74171.484375,8753097,74418.72395833333,74790.634375
2021-07-05,80100.0,80800.0,80000.0,80400.0,74542.3515625,8330969,74326.01302083333,74579.4328125
2021-07-06,80600.0,81200.0,80500.0,81200.0,75284.0546875,12131651,74665.96354166667,74616.515625
2021-07-07,81200.0,81300.0,80300.0,80800.0,74913.2109375,15992202,74913.20572916667,74635.0609375
2021-07-08,81100.0,81200.0,79900.0,79900.0,74078.7578125,16660998,74758.67447916667,74597.971875
2021-07-09,79600.0,79800.0,79000.0,79400.0,73615.1953125,22720577,74202.38802083333,74486.7140625
2021-07-12,79900.0,80000.0,79500.0,79700.0,73893.34375,9768108,73862.43229166667,74356.9125
2021-07-13,80000.0,80200.0,79800.0,79800.0,73986.046875,9863450,73831.52864583333,74097.3109375
2021-07-14,79400.0,79600.0,79100.0,79500.0,73707.90625,11575636,73862.43229166667,73856.25
2021-07-15,79800.0,80600.0,79500.0,80600.0,74727.7578125,13766279,74140.5703125,73986.05
2021-07-16,80100.0,80100.0,79500.0,79800.0,73986.046875,10859399,74140.5703125,74060.2203125
2021-07-19,79100.0,79200.0,78800.0,79000.0,73244.3515625,13155414,73986.05208333333,73930.421875
2021-07-20,78500.0,79000.0,78400.0,79000.0,73244.3515625,12456646,73491.58333333333,73782.0828125
2021-07-21,79000.0,79100.0,78500.0,78500.0,72780.765625,12355296,73089.82291666667,73596.6546875
2021-07-22,79000.0,79800.0,78900.0,79700.0,73893.34375,12618790,73306.15364583333,73429.771875
2021-07-23,79700.0,79900.0,79200.0,79300.0,73522.484375,9098910,73398.86458333333,73337.059375
2021-07-26,79400.0,79500.0,78800.0,78800.0,73058.921875,10040975,73491.58333333333,73299.9734375
2021-07-27,79200.0,79400.0,78500.0,78500.0,72780.765625,11427693,73120.72395833333,73207.25625
2021-07-28,78300.0,79200.0,78100.0,79200.0,73429.765625,12743417,73089.81770833333,73337.05625
2021-07-29,78800.0,79400.0,78800.0,79000.0,73244.3515625,14360453,73151.62760416667,73207.2578125
2021-07-30,78900.0,78900.0,78500.0,78500.0,72780.765625,13823411,73151.62760416667,73058.9140625
2021-08-02,79200.0,79500.0,78700.0,79300.0,73522.484375,11739124,73182.53385416667,73151.6265625
2021-08-03,79400.0,81400.0,79300.0,81400.0,75469.4921875,24339360,73924.24739583333,73689.371875
2021-08-04,82200.0,83100.0,81800.0,82900.0,76860.1953125,25642368,75284.05729166667,74375.4578125
2021-08-05,83300.0,83300.0,82000.0,82100.0,76118.484375,18485469,76149.390625,74950.284375
2021-08-06,81900.0,82500.0,81300.0,81500.0,75562.1875,13342623,76180.2890625,75506.56875
2021-08-09,81500.0,82300.0,80900.0,81500.0,75562.1875,15522581,75747.61979166667,75914.509375
2021-08-10,82300.0,82400.0,80100.0,80200.0,74356.921875,20362639,75160.43229166667,75691.9953125
2021-08-11,79600.0,79800.0,78500.0,78500.0,72780.765625,30241137,74233.29166666667,74876.109375
2021-08-12,77100.0,78200.0,76900.0,77000.0,71390.046875,42365223,72842.578125,73930.421875
2021-08-13,75800.0,76000.0,74100.0,74400.0,68979.484375,61270643,71050.09895833333,72613.88125
2021-08-17,74000.0,75100.0,74000.0,74200.0,68794.0625,30944847,69721.19791666667,71260.25625
2021-08-18,73900.0,74600.0,73100.0,73900.0,68515.90625,29192631,68763.15104166667,70092.053125
2021-08-19,73500.0,74400.0,73100.0,73100.0,67774.1875,22166298,68361.38541666667,69090.7375
2021-08-20,73500.0,73900.0,72500.0,72700.0,67403.3359375,22364803,67897.80989583333,68293.3953125
2021-08-23,73300.0,74000.0,73000.0,73300.0,67959.6171875,19384648,67712.38020833333,68089.421875
2021-08-24,73900.0,75700.0,73900.0,75600.0,70092.0625,21016913,68485.00520833333,68349.021875
2021-08-25,76200.0,76600.0,74900.0,75700.0,70184.7578125,22319664,69412.14583333333,68682.7921875
2021-08-26,76100.0,76200.0,74600.0,74600.0,69164.8984375,16671494,69813.90625,68960.934375
2021-08-27,74300.0,75000.0,73800.0,74300.0,68886.7578125,15172748,69412.13802083333,69257.61875
2021-08-30,75400.0,75500.0,74200.0,74600.0,69164.8984375,12686999,69072.18489583333,69498.675
2021-08-31,74900.0,76700.0,74300.0,76700.0,71111.9140625,24630370,69721.19010416667,69702.6453125
2021-09-01,76700.0,77100.0,75900.0,76800.0,71204.625,16114775,70493.8125,69906.61875
2021-09-02,76800.0,76800.0,75700.0,76000.0,70462.8984375,15347486,70926.47916666667,70166.21875
2021-09-03,76400.0,76700.0,76000.0,76600.0,71019.1875,12096419,70895.5703125,70592.7046875
2021-09-06,76800.0,77600.0,76600.0,77300.0,71668.1953125,12861180,71050.09375,71093.3640625
2021-09-07,77100.0,77100.0,75900.0,76100.0,70555.625,13239401,71081.00260416667,70982.10625
2021-09-08,76000.0,76400.0,75600.0,76300.0,70741.046875,11798147,70988.2890625,70889.390625
2021-09-09,76400.0,76600.0,75000.0,75300.0,69813.90625,17600770,70370.19270833333,70759.5921875
2021-09-10,75300.0,75600.0,74800.0,75300.0,69813.90625,10103212,70122.953125,70518.5359375
2021-09-13,75200.0,76300.0,75100.0,76300.0,70741.046875,11397775,70122.953125,70333.10625
2021-09-14,77100.0,77700.0,76600.0,76600.0,71019.1875,18167057,70524.71354166667,70425.81875
2021-09-15,77400.0,77400.0,76400.0,77000.0,71390.046875,12829128,71050.09375,70555.61875
2021-09-16,77300.0,77400.0,76100.0,76100.0,70555.625,13067622,70988.28645833333,70703.9625
2021-09-17,76300.0,77200.0,75900.0,77200.0,71575.46875,16289502,71173.71354166667,71056.275
2021-09-23,77500.0,77600.0,76800.0,77400.0,71760.921875,17055590,71297.33854166667,71260.25
2021-09-24,77600.0,77700.0,77100.0,77300.0,71668.1953125,12247274,71668.1953125,71390.0515625
2021-09-27,77300.0,77700.0,77000.0,77700.0,72039.0625,11699798,71822.7265625,71519.8546875
2021-09-28,77700.0,77800.0,76200.0,76300.0,70741.046875,15406382,71482.76822916667,71556.9390625
2021-09-29,74800.0,75300.0,73800.0,74100.0,69027.921875,23992458,70602.67708333333,71047.4296875
2021-09-30,74300.0,74800.0,73700.0,74100.0,69027.921875,19919361,69598.96354166667,70500.8296875
2021-10-01,73900.0,74000.0,72900.0,73200.0,68189.53125,15803395,68748.45833333333,69805.096875
2021-10-05,73000.0,73000.0,71400.0,72200.0,67257.984375,24013921,68158.47916666667,68848.88125
2021-10-06,72600.0,72800.0,71200.0,71300.0,66419.578125,18956962,67289.03125,67984.5875
2021-10-07,71600.0,72100.0,71300.0,71600.0,66699.046875,13683532,66792.203125,67518.8125
2021-10-08,72300.0,72400.0,71500.0,71500.0,66605.890625,14043287,66574.83854166667,67034.40625
2021-10-12,70700.0,70900.0,68700.0,69000.0,64277.01953125,31001484,65860.65234375,66251.90390625
2021-10-13,68700.0,69600.0,68300.0,68800.0,64090.703125,24172015,64991.204427083336,65618.44765625
2021-10-14,69000.0,69800.0,68800.0,69400.0,64649.625,19520641,64339.115885416664,65264.45703125
2021-10-15,70200.0,71000.0,70000.0,70100.0,65301.71875,18051612,64680.682291666664,64984.99140625
2021-10-18,70200.0,70300.0,69200.0,70200.0,65394.88671875,13486391,65115.41015625,64742.790625
2021-10-19,70800.0,71000.0,70400.0,70600.0,65767.5,9507991,65488.03515625,65040.88671875
2021-10-20,70700.0,71000.0,70200.0,70300.0,65488.0390625,10151638,65550.14192708333,65320.35390625
2021-10-21,70300.0,70600.0,70000.0,70200.0,65394.88671875,10891094,65550.14192708333,65469.40625
2021-10-22,70000.0,70700.0,70000.0,70400.0,65581.1796875,8395448,65488.03515625,65525.2984375
2021-10-25,69900.0,70600.0,69500.0,70200.0,65394.88671875,10029621,65456.984375,65525.2984375
2021-10-26,70600.0,71500.0,70400.0,71100.0,66233.2734375,10528252,65736.44661458333,65618.453125
2021-10-27,71000.0,71000.0,70000.0,70100.0,65301.71875,10295316,65643.29296875,65581.1890625
2021-10-28,69500.0,72200.0,69500.0,70700.0,65860.640625,20644902,65798.54427083333,65674.33984375
2021-10-29,71200.0,71600.0,69700.0,69800.0,65022.2734375,17016151,65394.877604166664,65562.55859375
2021-11-01,70200.0,70600.0,69900.0,69900.0,65115.3984375,11503729,65332.770833333336,65506.6609375
2021-11-02,70800.0,72200.0,70700.0,71500.0,66605.890625,16812570,65581.1875,65581.184375
2021-11-03,71700.0,71700.0,70100.0,70400.0,65581.1796875,12770428,65767.48958333333,65637.0765625
2021-11-04,71200.0,71600.0,70500.0,70600.0,65767.5,11818987,65984.85677083333,65618.4484375
2021-11-05,71600.0,71600.0,70200.0,70200.0,65394.88671875,12667743,65581.18880208333,65692.97109375
2021-11-08,70400.0,70600.0,69800.0,70600.0,65767.5,11121981,65643.29557291667,65823.39140625
2021-11-09,70300.0,71000.0,70100.0,70500.0,65674.359375,11159589,65612.24869791667,65637.08515625
2021-11-10,70300.0,70900.0,70200.0,70200.0,65394.88671875,9422009,65612.24869791667,65599.8265625
2021-11-11,69900.0,70000.0,69600.0,69900.0,65115.3984375,11489122,65394.881510416664,65469.40625
2021-11-12,70200.0,70900.0,69900.0,70600.0,65767.5,10087450,65425.928385416664,65543.92890625
2021-11-15,71700.0,71900.0,70900.0,71400.0,66512.7421875,12420710,65798.546875,65692.97734375
2021-11-16,71500.0,72000.0,71300.0,71300.0,66419.578125,10919239,66233.2734375,65842.02109375
2021-11-17,71300.0,71600.0,70600.0,70700.0,65860.640625,11027606,66264.3203125,65935.171875
2021-11-18,70700.0,71000.0,70200.0,70200.0,65394.88671875,10144957,65891.70182291667,65991.06953125
2021-11-19,70400.0,71400.0,70100.0,71200.0,66326.4453125,11954728,65860.65755208333,66102.85859375
2021-11-22,73300.0,75200.0,73000.0,74900.0,69773.1640625,27506623,67164.83203125,66754.94296875
2021-11-23,76000.0,76000.0,74500.0,75300.0,70145.7890625,22029195,68748.46614583333,67500.18515625
2021-11-24,76000.0,76200.0,74100.0,74800.0,69680.0078125,15652305,69866.3203125,68264.05859375
2021-11-25,75100.0,75100.0,73600.0,73700.0,68655.296875,12559258,69493.69791666667,68916.140625
2021-11-26,73500.0,74100.0,72000.0,72300.0,67351.1484375,13002242,68562.15104166667,69121.08125
2021-11-29,71700.0,73000.0,71400.0,72300.0,67351.1484375,16682559,67785.86458333333,68636.678125
2021-11-30,73200.0,73900.0,70500.0,71300.0,66419.578125,30364841,67040.625,67891.4359375
2021-12-01,72000.0,74800.0,71600.0,74400.0,69307.3984375,21954856,67692.70833333333,67816.9140625
2021-12-02,73900.0,75800.0,73800.0,75800.0,70611.5703125,23652940,68779.515625,68208.16875
2021-12-03,75600.0,76000.0,74100.0,75600.0,70425.2578125,18330240,70114.7421875,68822.990625
2021-12-06,75100.0,76700.0,74900.0,76300.0,71077.3359375,16391250,70704.72135416667,69568.228125
2021-12-07,76100.0,77700.0,75600.0,77400.0,72102.0546875,19232453,71201.54947916667,70704.7234375
2021-12-08,78300.0,78600.0,77100.0,77400.0,72102.0546875,21558340,71760.48177083333,71263.6546875
2021-12-09,77400.0,78200.0,77000.0,78200.0,72847.28125,21604528,72350.46354166667,71710.796875
2021-12-10,77400.0,77600.0,76800.0,76900.0,71636.265625,9155219,72195.20052083333,71952.9984375
2021-12-13,77200.0,78300.0,76500.0,76800.0,71543.1171875,15038750,72008.88802083333,72046.1546875
2021-12-14,76500.0,77200.0,76200.0,77000.0,71729.4296875,10976660,71636.27083333333,71971.6296875
2021-12-15,76400.0,77600.0,76300.0,77600.0,72288.3515625,9584939,71853.6328125,72008.8890625
2021-12-16,78500.0,78500.0,77400.0,77800.0,72474.671875,11996128,72164.15104166667,71934.3671875
2021-12-17,76800.0,78000.0,76800.0,78000.0,72660.9765625,13108479,72474.66666666667,72139.309375
2021-12-20,77600.0,77800.0,76800.0,77100.0,71822.5859375,11264375,72319.41145833333,72195.203125
2021-12-21,77900.0,78300.0,77500.0,78100.0,72754.1484375,14245298,72412.5703125,72400.146875
2021-12-22,78900.0,79400.0,78800.0,79400.0,73965.1484375,17105892,72847.29427083333,72735.50625
2021-12-23,79800.0,80000.0,79300.0,79900.0,74430.921875,13577498,73716.73958333333,73126.75625
2021-12-24,80200.0,80800.0,80200.0,80500.0,74989.8515625,12086380,74461.97395833333,73592.53125
2021-12-27,80600.0,80600.0,79800.0,80200.0,74710.390625,10783368,74710.38802083333,74170.0921875
2021-12-28,80200.0,80400.0,79700.0,80300.0,74803.5390625,18226325,74834.59375,74579.9703125
2021-12-29,80200.0,80200.0,78500.0,78800.0,73737.7109375,19794795,74417.21354166667,74534.4828125
2021-12-30,78900.0,79500.0,78100.0,78300.0,73269.828125,14236700,73937.02604166667,74302.2640625
2022-01-04,78800.0,79200.0,78300.0,78700.0,73644.1328125,12427416,73550.55729166667,74033.1203125
2022-01-05,78800.0,79000.0,76400.0,77400.0,72427.671875,25470640,73113.87760416667,73576.5765625
2022-01-06,76700.0,77600.0,76600.0,76900.0,71959.78125,12931954,72677.1953125,73007.825
2022-01-07,78100.0,78400.0,77400.0,78300.0,73269.828125,15163757,72552.42708333333,72914.2484375
2022-01-10,78100.0,78100.0,77100.0,78000.0,72989.1015625,9947422,72739.5703125,72858.103125
2022-01-11,78400.0,79000.0,78000.0,78900.0,73831.296875,13221123,73363.40885416667,72895.5359375
2022-01-12,79500.0,79600.0,78600.0,78900.0,73831.296875,11000502,73550.56510416667,73176.2609375
2022-01-13,79300.0,79300.0,77900.0,77900.0,72895.5390625,13889401,73519.37760416667,73363.4125
2022-01-14,77700.0,78100.0,77100.0,77300.0,72334.078125,10096725,73020.3046875,73176.2625
2022-01-17,77600.0,77800.0,76900.0,77500.0,72521.234375,8785122,72583.6171875,73082.6890625
2022-01-18,77600.0,77800.0,76600.0,77000.0,72053.359375,9592788,72302.890625,72727.1015625
2022-01-19,76500.0,76900.0,76100.0,76300.0,71398.3125,10598290,71990.96875,72240.5046875
2022-01-20,76200.0,76700.0,75900.0,76500.0,71585.4765625,9708168,71679.04947916667,71978.4921875
2022-01-21,75800.0,75800.0,74700.0,75600.0,70743.296875,15774888,71242.36197916667,71660.3359375
2022-01-24,75400.0,75800.0,74700.0,75100.0,70275.4140625,13691134,70868.0625,71211.171875
2022-01-25,74800.0,75000.0,73200.0,74000.0,69246.0703125,17766704,70088.26041666667,70649.7140625
2022-01-26,74000.0,74000.0,74000.0,74000.0,69246.0703125,0,69589.18489583333,70219.265625
2022-01-27,73800.0,74000.0,71300.0,71300.0,66719.5234375,22274777,68403.88802083333,69246.075
2022-01-28,71300.0,73700.0,71200.0,73300.0,68591.03125,21367447,68185.54166666667,68815.621875
2022-02-03,74900.0,74900.0,73300.0,73300.0,68591.03125,17744721,67967.1953125,68478.7453125
2022-02-04,74300.0,74600.0,73400.0,74000.0,69246.0703125,12730034,68809.37760416667,68478.7453125
2022-02-07,73500.0,73600.0,72400.0,73000.0,68310.3125,14240838,68715.8046875,68291.59375
2022-02-08,73000.0,73000.0,73000.0,73000.0,68310.3125,0,68622.23177083333,68609.7515625
2022-02-09,73000.0,73000.0,73000.0,73000.0,68310.3125,0,68310.3125,68553.6078125
2022-02-10,75600.0,75800.0,74700.0,75400.0,70556.1484375,17746033,69058.92447916667,68946.63125
2022-02-11,75000.0,75500.0,74600.0,74900.0,70088.265625,12205407,69651.57552083333,69115.0703125
2022-02-14,74400.0,74500.0,73100.0,73700.0,68965.3359375,13993255,69869.91666666667,69246.075
2022-02-15,74100.0,74200.0,73100.0,73700.0,68965.3359375,9320365,69339.64583333333,69377.0796875
2022-02-16,74600.0,74900.0,74200.0,74800.0,69994.6875,10767386,69308.453125,69713.9546875
2022-02-17,75000.0,75600.0,74500.0,75000.0,70181.828125,13605382,69713.95052083333,69639.090625
2022-02-18,74600.0,74800.0,73700.0,74300.0,69526.8125,10122226,69901.109375,69526.8
2022-02-21,74300.0,74300.0,74300.0,74300.0,69526.8125,0,69745.15104166667,69639.0953125
2022-02-22,74300.0,74300.0,74300.0,74300.0,69526.8125,0,69526.8125,69751.390625
2022-02-23,74300.0,74300.0,74300.0,74300.0,69526.8125,0,69526.8125,69657.815625
2022-02-24,72300.0,72300.0,71300.0,71500.0,66906.6796875,15759283,68653.43489583333,69002.7859375
2022-02-25,72100.0,72600.0,71900.0,71900.0,67280.9765625,13168484,67904.82291666667,68553.61875
2022-02-28,71900.0,71900.0,71900.0,71900.0,67280.9765625,0,67156.2109375,68104.4515625
2022-03-02,72300.0,72400.0,71500.0,71700.0,67093.828125,12481430,67218.59375,67617.8546875
2022-03-03,72300.0,73100.0,72200.0,72900.0,68216.7578125,13232638,67530.52083333333,67355.84375
2022-03-04,72900.0,72900.0,72900.0,72900.0,68216.7578125,0,67842.44791666667,67617.859375
2022-03-07,70000.0,70600.0,69900.0,70100.0,65596.6328125,18617138,67343.3828125,67280.990625
2022-03-08,68800.0,70000.0,68700.0,69500.0,65035.1640625,15828269,66282.8515625,66831.828125
2022-03-10,69500.0,69500.0,69500.0,69500.0,65035.1640625,0,65222.3203125,66420.0953125
2022-03-11,70500.0,70700.0,69700.0,70000.0,65503.0390625,15787655,65191.122395833336,65877.3515625
2022-03-14,70000.0,70200.0,69600.0,70200.0,65690.2109375,9040993,65409.471354166664,65372.0421875
2022-03-15,70200.0,70200.0,70200.0,70200.0,65690.2109375,0,65627.8203125,65390.7578125
2022-03-16,70200.0,70500.0,69700.0,70400.0,65877.3515625,10175750,65752.59114583333,65559.1953125
2022-03-17,70400.0,70400.0,70400.0,70400.0,65877.3515625,0,65814.97135416667,65727.6328125
2022-03-18,70600.0,70900.0,70200.0,70700.0,66158.0703125,14410038,65970.92447916667,65858.6390625
2022-03-21,70900.0,71000.0,69900.0,69900.0,65409.48046875,11169002,65814.96744791667,65802.49296875
2022-03-22,69900.0,70500.0,69900.0,70300.0,65783.765625,9402666,65783.77213541667,65821.20390625
2022-03-23,70600.0,71200.0,70300.0,70500.0,65970.921875,12398025,65721.38932291667,65839.91796875
2022-03-24,69600.0,70300.0,69600.0,69800.0,65315.90625,37943357,65690.19791666667,65727.62890625
2022-03-25,70100.0,70200.0,69600.0,69800.0,65315.90625,12986010,65534.244791666664,65559.19609375
2022-03-28,69500.0,69900.0,69200.0,69700.0,65222.32421875,12619289,65284.712239583336,65521.76484375
2022-03-29,70000.0,70300.0,69800.0,70200.0,65690.2109375,13686208,65409.48046875,65503.05390625
2022-03-30,70300.0,70500.0,69800.0,69900.0,65747.5859375,12670187,65553.37369791667,65458.38671875
2022-03-31,69900.0,70200.0,69600.0,69600.0,65465.40234375,12510366,65634.39973958333,65488.2859375
2022-04-01,69500.0,69500.0,69000.0,69100.0,64995.1015625,15916846,65402.696614583336,65424.125
2022-04-04,68900.0,69300.0,68600.0,69300.0,65183.22265625,11107905,65214.575520833336,65416.3046875
2022-04-05,69400.0,69600.0,69100.0,69200.0,65089.15234375,8467248,65089.158854166664,65296.09296875
2022-04-06,68600.0,68800.0,68500.0,68500.0,64430.74609375,15517308,64901.040364583336,65032.725
2022-04-07,68500.0,68500.0,68000.0,68000.0,63960.4453125,20683327,64493.447916666664,64731.73359375
2022-04-08,68100.0,68300.0,67700.0,67800.0,63772.33984375,15453191,64054.510416666664,64487.18125
2022-04-11,67800.0,68100.0,67400.0,67900.0,63866.390625,12263735,63866.391927083336,64223.81484375
2022-04-12,67600.0,67700.0,67000.0,67000.0,63019.8515625,13924389,63552.860677083336,63809.9546875
2022-04-13,67300.0,69000.0,67200.0,68700.0,64618.85546875,17378619,63835.032552083336,63847.5765625
2022-04-14,68700.0,68700.0,67500.0,67500.0,63490.1484375,16409494,63709.618489583336,63753.5171875
2022-04-15,67200.0,67300.0,66500.0,66600.0,62643.609375,13176415,63584.204427083336,63527.77109375
2022-04-18,66500.0,67100.0,66100.0,66700.0,62737.671875,10119203,62957.143229166664,63302.02734375
2022-04-19,67100.0,68000.0,67000.0,67300.0,63302.02734375,12959434,62894.436197916664,63358.4625
2022-04-20,67000.0,67400.0,66500.0,67400.0,63396.08203125,16693293,63145.260416666664,63113.9078125
2022-04-21,67600.0,68300.0,67500.0,67700.0,63678.2734375,12847448,63458.794270833336,63151.5328125
2022-04-22,67200.0,67300.0,66700.0,67000.0,63019.8515625,11791478,63364.735677083336,63226.78125
2022-04-25,66500.0,66700.0,66300.0,66300.0,62361.43359375,11016474,63019.852864583336,63151.53359375
2022-04-26,66400.0,66700.0,66100.0,66100.0,62173.3125,12946923,62518.19921875,62925.790625
2022-04-27,65400.0,65500.0,64900.0,65000.0,61138.65625,18122084,61891.134114583336,62474.30546875
2022-04-28,65400.0,65500.0,64500.0,64800.0,60950.54296875,16895527,61420.837239583336,61928.759375
2022-04-29,65100.0,67600.0,65000.0,67400.0,63396.08203125,26190390,61828.427083333336,62004.00546875
2022-05-02,66600.0,67600.0,66500.0,67300.0,63302.02734375,14106184,62549.55078125,62192.12421875
2022-05-03,67400.0,68400.0,67300.0,67500.0,63490.1484375,14168875,63396.0859375,62455.49140625
2022-05-04,68000.0,68400.0,67500.0,67900.0,63866.390625,11505248,63552.85546875,63001.03828125
2022-05-06,67000.0,67100.0,66500.0,66500.0,62549.5546875,14356156,63302.03125,63320.840625
2022-05-10,65900.0,66300.0,65300.0,65700.0,61797.07421875,17235605,62737.673177083336,63001.0390625
2022-05-11,65500.0,66300.0,65200.0,65700.0,61797.07421875,12330920,62047.901041666664,62700.0484375
2022-05-12,65200.0,65500.0,64900.0,64900.0,61044.6015625,16414188,61546.25,62210.9390625
2022-05-13,65300.0,66700.0,65200.0,66500.0,62549.5546875,14551536,61797.076822916664,61947.571875
2022-05-16,67100.0,67400.0,66100.0,66300.0,62361.43359375,11937555,61985.196614583336,61909.94765625
2022-05-17,66600.0,67900.0,66600.0,67600.0,63584.2109375,15680447,62831.733072916664,62267.375
2022-05-18,68300.0,68700.0,67600.0,68100.0,64054.5,16486319,63333.381510416664,62718.86015625
2022-05-19,66500.0,67600.0,66500.0,67500.0,63490.1484375,17073727,63709.619791666664,63207.96953125
2022-05-20,67800.0,68400.0,67700.0,68000.0,63960.4453125,12109671,63835.03125,63490.14765625
