,Open,High,Low,Close,Adj Close,Volume,MA3,MA5
2001-01-18,4240.0,4530.0,4240.0,4400.0,3150.8623046875,57685000,4253.333333333333,4104.0
2001-01-19,4700.0,4700.0,4520.0,4600.0,3294.082275390625,54245000,4406.666666666667,4256.0
2001-01-22,4600.0,4600.0,4470.0,4550.0,3258.27734375,42250000,4516.666666666667,4382.0
2001-01-23,4550.0,4550.0,4550.0,4550.0,3258.27734375,0,4566.666666666667,4464.0
2001-01-24,4550.0,4550.0,4550.0,4550.0,3258.27734375,0,4550.0,4530.0
2001-01-25,4550.0,4550.0,4550.0,4550.0,3258.27734375,0,4550.0,4560.0
2001-01-26,4450.0,4480.0,3970.0,3980.0,2850.09716796875,91025000,4360.0,4436.0
2001-01-29,4000.0,4100.0,3960.0,4020.0,2878.741943359375,47245000,4183.333333333333,4330.0
2001-01-30,4100.0,4170.0,4070.0,4110.0,2943.190673828125,39350000,4036.6666666666665,4242.0
2001-01-31,4090.0,4400.0,4090.0,4400.0,3150.8623046875,53045000,4176.666666666667,4212.0
2001-02-01,4270.0,4420.0,4190.0,4270.0,3057.767822265625,39730000,4260.0,4156.0
2001-02-02,4290.0,4390.0,4220.0,4290.0,3072.0908203125,27330000,4320.0,4218.0
2001-02-05,4170.0,4200.0,3990.0,4030.0,2885.903564453125,47135000,4196.666666666667,4220.0
2001-02-06,3980.0,4020.0,3910.0,4010.0,2871.5810546875,31545000,4110.0,4200.0
2001-02-07,3960.0,3990.0,3900.0,3900.0,2792.808837890625,23130000,3980.0,4100.0
2001-02-08,3920.0,4060.0,3890.0,4060.0,2907.385986328125,34685000,3990.0,4058.0
2001-02-09,4040.0,4100.0,3980.0,4070.0,2914.546630859375,25230000,4010.0,4014.0
2001-02-12,3840.0,4050.0,3840.0,3970.0,2842.936279296875,36110000,4033.3333333333335,4002.0
2001-02-13,4040.0,4100.0,3970.0,3980.0,2850.09716796875,22295000,4006.6666666666665,3996.0
2001-02-14,3920.0,4040.0,3900.0,3980.0,2850.09716796875,19710000,3976.6666666666665,4012.0
2001-02-15,4200.0,4210.0,4100.0,4130.0,2957.512451171875,34930000,4030.0,4026.0
2001-02-16,4150.0,4310.0,4130.0,4250.0,3043.445068359375,46375000,4120.0,4062.0
2001-02-19,4180.0,4210.0,4100.0,4190.0,3000.480224609375,22880000,4190.0,4106.0
2001-02-20,4190.0,4280.0,4180.0,4240.0,3036.284423828125,18175000,4226.666666666667,4158.0
2001-02-21,4160.0,4200.0,4140.0,4160.0,2978.996826171875,19500000,4196.666666666667,4194.0
2001-02-22,4080.0,4100.0,3940.0,4010.0,2871.5810546875,43605000,4136.666666666667,4170.0
2001-02-23,3920.0,3970.0,3830.0,3840.0,2749.84228515625,76855000,4003.3333333333335,4088.0
2001-02-26,3850.0,3860.0,3780.0,3840.0,2749.84228515625,35665000,3896.6666666666665,4018.0
2001-02-27,3840.0,3940.0,3790.0,3790.0,2714.03759765625,38695000,3823.3333333333335,3928.0
2001-02-28,3700.0,3780.0,3700.0,3740.0,2678.232666015625,28715000,3790.0,3844.0
2001-03-01,3740.0,3740.0,3740.0,3740.0,2678.232666015625,0,3756.6666666666665,3790.0
2001-03-02,3700.0,3700.0,3580.0,3610.0,2585.13818359375,44500000,3696.6666666666665,3744.0
2001-03-05,3530.0,3720.0,3530.0,3720.0,2663.91064453125,24620000,3690.0,3720.0
2001-03-06,3820.0,3850.0,3760.0,3800.0,2721.198486328125,25500000,3710.0,3722.0
2001-03-07,3960.0,4010.0,3900.0,4000.0,2864.420166015625,52640000,3840.0,3774.0
2001-03-08,3950.0,4010.0,3910.0,4010.0,2871.5810546875,31360000,3936.6666666666665,3828.0
2001-03-09,3940.0,3940.0,3820.0,3840.0,2749.84228515625,30800000,3950.0,3874.0
2001-03-12,3700.0,3760.0,3650.0,3670.0,2628.105224609375,38610000,3840.0,3864.0
2001-03-13,3570.0,3650.0,3540.0,3640.0,2606.621337890625,33815000,3716.6666666666665,3832.0
2001-03-14,3640.0,3640.0,3640.0,3640.0,2606.621337890625,0,3650.0,3760.0
2001-03-15,3790.0,3930.0,3760.0,3920.0,2807.13134765625,29370000,3733.3333333333335,3742.0
2001-03-16,3880.0,3920.0,3830.0,3890.0,2785.648193359375,23315000,3816.6666666666665,3752.0
2001-03-19,3810.0,3880.0,3770.0,3800.0,2721.198486328125,24865000,3870.0,3778.0
2001-03-20,3900.0,3920.0,3820.0,3820.0,2735.520751953125,21455000,3836.6666666666665,3814.0
2001-03-21,3720.0,3900.0,3700.0,3870.0,2771.32568359375,40550000,3830.0,3860.0
2001-03-22,3980.0,3990.0,3920.0,3980.0,2850.09716796875,37465000,3890.0,3872.0
2001-03-23,4090.0,4370.0,4080.0,4300.0,3079.2509765625,91755000,4050.0,3954.0
2001-03-26,4400.0,4430.0,4340.0,4340.0,3107.89453125,42870000,4206.666666666667,4062.0
2001-03-27,4300.0,4310.0,4120.0,4150.0,2971.834716796875,31345000,4263.333333333333,4128.0
2001-03-28,4260.0,4260.0,4150.0,4150.0,2971.834716796875,26075000,4213.333333333333,4184.0
2001-03-29,4090.0,4180.0,4040.0,4090.0,2928.869140625,29920000,4130.0,4206.0
2001-03-30,4110.0,4170.0,4040.0,4160.0,2978.996826171875,30100000,4133.333333333333,4178.0
2001-04-02,4040.0,4100.0,3960.0,3990.0,2857.25830078125,39140000,4080.0,4108.0
2001-04-03,3810.0,3870.0,3790.0,3800.0,2721.198486328125,46070000,3983.3333333333335,4038.0
2001-04-04,3700.0,3740.0,3630.0,3660.0,2620.943115234375,62280000,3816.6666666666665,3940.0
2001-04-05,3660.0,3660.0,3660.0,3660.0,2620.943115234375,0,3706.6666666666665,3854.0
2001-04-06,3960.0,3960.0,3780.0,3840.0,2749.84228515625,85290000,3720.0,3790.0
2001-04-09,3790.0,3810.0,3710.0,3710.0,2656.7490234375,25840000,3736.6666666666665,3734.0
2001-04-10,3710.0,3740.0,3610.0,3640.0,2606.621337890625,39175000,3730.0,3702.0
2001-04-11,3780.0,3800.0,3720.0,3720.0,2663.91064453125,44515000,3690.0,3714.0
2001-04-12,3940.0,4090.0,3900.0,4010.0,2871.5810546875,73660000,3790.0,3784.0
2001-04-13,4100.0,4150.0,4030.0,4060.0,2907.385986328125,38840000,3930.0,3828.0
2001-04-16,4060.0,4080.0,3940.0,3940.0,2821.453369140625,10200000,4003.3333333333335,3874.0
2001-04-17,3920.0,4020.0,3850.0,3970.0,2842.936279296875,16815000,3990.0,3940.0
2001-04-18,4110.0,4280.0,4070.0,4280.0,3064.928466796875,47790000,4063.3333333333335,4052.0
2001-04-19,4620.0,4920.0,4580.0,4700.0,3365.693603515625,131305000,4316.666666666667,4190.0
2001-04-20,4720.0,4780.0,4490.0,4490.0,3215.311279296875,44905000,4490.0,4276.0
2001-04-23,4490.0,4610.0,4470.0,4540.0,3251.1162109375,31785000,4576.666666666667,4396.0
2001-04-24,4410.0,4420.0,4330.0,4400.0,3150.8623046875,31185000,4476.666666666667,4482.0
2001-04-25,4340.0,4520.0,4320.0,4520.0,3236.79345703125,26345000,4486.666666666667,4530.0
2001-04-26,4340.0,4520.0,4320.0,4520.0,3236.79345703125,26345000,4480.0,4494.0
2001-04-27,4410.0,4450.0,4310.0,4340.0,3107.89453125,21695000,4460.0,4464.0
2001-04-30,4460.0,4620.0,4410.0,4580.0,3279.760009765625,38225000,4480.0,4472.0
2001-05-01,4580.0,4580.0,4580.0,4580.0,3279.760009765625,0,4500.0,4508.0
2001-05-02,4700.0,4700.0,4540.0,4580.0,3279.760009765625,36510000,4580.0,4520.0
2001-05-03,4620.0,4620.0,4490.0,4600.0,3294.082275390625,25895000,4586.666666666667,4536.0
2001-05-04,4410.0,4510.0,4410.0,4460.0,3193.828125,32805000,4546.666666666667,4560.0
2001-05-07,4500.0,4630.0,4480.0,4600.0,3294.082275390625,17945000,4553.333333333333,4564.0
2001-05-08,4590.0,4620.0,4520.0,4590.0,3286.92236328125,16825000,4550.0,4566.0
2001-05-09,4560.0,4580.0,4490.0,4500.0,3222.471923828125,20695000,4563.333333333333,4550.0
2001-05-10,4500.0,4560.0,4440.0,4500.0,3222.471923828125,24620000,4530.0,4530.0
2001-05-11,4460.0,4470.0,4400.0,4410.0,3158.022216796875,27705000,4470.0,4520.0
2001-05-14,4420.0,4460.0,4400.0,4430.0,3172.344482421875,14310000,4446.666666666667,4486.0
2001-05-15,4410.0,4450.0,4290.0,4340.0,3107.89453125,26420000,4393.333333333333,4436.0
2001-05-16,4300.0,4370.0,4200.0,4210.0,3014.80126953125,25895000,4326.666666666667,4378.0
2001-05-17,4400.0,4430.0,4340.0,4430.0,3172.344482421875,24105000,4326.666666666667,4364.0
2001-05-18,4380.0,4420.0,4340.0,4410.0,3158.022216796875,18915000,4350.0,4364.0
2001-05-21,4500.0,4620.0,4430.0,4580.0,3279.760009765625,28160000,4473.333333333333,4394.0
2001-05-22,4720.0,4780.0,4620.0,4620.0,3308.40478515625,48830000,4536.666666666667,4450.0
2001-05-23,4600.0,4760.0,4580.0,4700.0,3365.693603515625,21890000,4633.333333333333,4548.0
2001-05-24,4560.0,4600.0,4510.0,4530.0,3243.955810546875,30275000,4616.666666666667,4568.0
2001-05-25,4550.0,4650.0,4430.0,4440.0,3179.505126953125,33695000,4556.666666666667,4574.0
2001-05-28,4420.0,4480.0,4380.0,4450.0,3186.667724609375,18480000,4473.333333333333,4548.0
2001-05-29,4430.0,4640.0,4430.0,4640.0,3322.7265625,24280000,4510.0,4552.0
2001-05-30,4500.0,4530.0,4450.0,4470.0,3200.988525390625,31815000,4520.0,4506.0
2001-05-31,4320.0,4340.0,4190.0,4240.0,3036.284423828125,63595000,4450.0,4448.0
2001-06-01,4300.0,4300.0,4210.0,4240.0,3036.284423828125,29315000,4316.666666666667,4408.0
2001-06-04,4260.0,4310.0,4230.0,4240.0,3036.284423828125,19955000,4240.0,4366.0
2001-06-05,4140.0,4240.0,4040.0,4060.0,2907.385986328125,51520000,4180.0,4250.0
2001-06-06,4060.0,4060.0,4060.0,4060.0,2907.385986328125,0,4120.0,4168.0
2001-06-07,4080.0,4310.0,4080.0,4280.0,3064.928466796875,39865000,4133.333333333333,4176.0
2001-06-08,4420.0,4510.0,4400.0,4470.0,3200.988525390625,42740000,4270.0,4222.0
2001-06-11,4330.0,4380.0,4280.0,4280.0,3064.928466796875,24680000,4343.333333333333,4230.0
2001-06-12,4220.0,4300.0,4210.0,4220.0,3021.96142578125,24195000,4323.333333333333,4262.0
2001-06-13,4300.0,4310.0,4200.0,4280.0,3064.928466796875,23645000,4260.0,4306.0
2001-06-14,4270.0,4310.0,4200.0,4230.0,3029.122802734375,27840000,4243.333333333333,4296.0
2001-06-15,4190.0,4200.0,4120.0,4190.0,3000.480224609375,40870000,4233.333333333333,4240.0
2001-06-18,4180.0,4180.0,4080.0,4100.0,2936.030029296875,34095000,4173.333333333333,4204.0
2001-06-19,4100.0,4170.0,4080.0,4110.0,2943.190673828125,31275000,4133.333333333333,4182.0
2001-06-20,4060.0,4070.0,3990.0,4000.0,2864.420166015625,38515000,4070.0,4126.0
2001-06-21,4000.0,4040.0,3920.0,3960.0,2835.775146484375,40805000,4023.3333333333335,4072.0
2001-06-22,3940.0,3940.0,3820.0,3870.0,2771.32568359375,44685000,3943.3333333333335,4008.0
2001-06-25,3840.0,3930.0,3800.0,3870.0,2771.32568359375,25925000,3900.0,3962.0
2001-06-26,3870.0,3900.0,3780.0,3780.0,2706.876220703125,33500000,3840.0,3896.0
2001-06-27,3790.0,3800.0,3700.0,3720.0,2663.91064453125,40985000,3790.0,3840.0
2001-06-28,3700.0,3790.0,3690.0,3750.0,2685.393310546875,27040000,3750.0,3798.0
2001-06-29,3840.0,3850.0,3800.0,3840.0,2749.84228515625,30675000,3770.0,3792.0
2001-07-02,3840.0,3880.0,3810.0,3860.0,2764.164306640625,23280000,3816.6666666666665,3790.0
2001-07-03,3900.0,3910.0,3870.0,3890.0,2785.648193359375,20305000,3863.3333333333335,3812.0
2001-07-04,3840.0,3940.0,3840.0,3940.0,2821.453369140625,13705000,3896.6666666666665,3856.0
2001-07-05,3940.0,3950.0,3860.0,3860.0,2764.164306640625,15550000,3896.6666666666665,3878.0
2001-07-06,3740.0,3770.0,3650.0,3670.0,2628.105224609375,38020000,3823.3333333333335,3844.0
2001-07-09,3500.0,3540.0,3390.0,3420.0,2449.077880859375,81635000,3650.0,3756.0
2001-07-10,3440.0,3490.0,3390.0,3400.0,2434.756103515625,32665000,3496.6666666666665,3658.0
2001-07-11,3280.0,3410.0,3280.0,3380.0,2420.434326171875,37970000,3400.0,3546.0
2001-07-12,3480.0,3560.0,3460.0,3520.0,2520.6884765625,66365000,3433.3333333333335,3478.0
2001-07-13,3640.0,3640.0,3360.0,3400.0,2434.756103515625,46560000,3433.3333333333335,3424.0
2001-07-16,3370.0,3390.0,3260.0,3340.0,2391.791015625,27910000,3420.0,3408.0
2001-07-17,3340.0,3340.0,3340.0,3340.0,2391.791015625,0,3360.0,3396.0
2001-07-18,3360.0,3420.0,3330.0,3350.0,2398.95166015625,33430000,3343.3333333333335,3390.0
2001-07-19,3330.0,3540.0,3310.0,3540.0,2535.0107421875,37325000,3410.0,3394.0
2001-07-20,3520.0,3600.0,3470.0,3520.0,2520.6884765625,29625000,3470.0,3418.0
2001-07-23,3500.0,3500.0,3430.0,3460.0,2477.72265625,21275000,3506.6666666666665,3442.0
2001-07-24,3400.0,3510.0,3400.0,3470.0,2484.88427734375,21480000,3483.3333333333335,3468.0
2001-07-25,3460.0,3590.0,3440.0,3570.0,2556.49462890625,20905000,3500.0,3512.0
2001-07-26,3590.0,3650.0,3590.0,3630.0,2599.46044921875,21865000,3556.6666666666665,3530.0
2001-07-27,3730.0,3790.0,3690.0,3710.0,2656.7490234375,28800000,3636.6666666666665,3568.0
2001-07-30,3760.0,3780.0,3690.0,3710.0,2656.7490234375,20055000,3683.3333333333335,3618.0
2001-07-31,3740.0,3810.0,3720.0,3790.0,2714.03759765625,22230000,3736.6666666666665,3682.0
2001-08-01,3830.0,3990.0,3810.0,3960.0,2835.775146484375,57875000,3820.0,3760.0
2001-08-02,4020.0,4040.0,3880.0,3910.0,2799.96923828125,31790000,3886.6666666666665,3816.0
2001-08-03,4000.0,4020.0,3950.0,3990.0,2857.25830078125,32795000,3953.3333333333335,3872.0
2001-08-06,3930.0,4000.0,3900.0,3980.0,2850.09716796875,16130000,3960.0,3926.0
2001-08-07,3880.0,3900.0,3810.0,3860.0,2764.164306640625,22085000,3943.3333333333335,3940.0
2001-08-08,3820.0,3840.0,3740.0,3800.0,2721.198486328125,13405000,3880.0,3908.0
2001-08-09,3690.0,3730.0,3660.0,3660.0,2620.943115234375,29170000,3773.3333333333335,3858.0
2001-08-10,3710.0,3780.0,3710.0,3730.0,2671.070556640625,11580000,3730.0,3806.0
2001-08-13,3770.0,3830.0,3750.0,3830.0,2742.68115234375,18640000,3740.0,3776.0
2001-08-14,3900.0,3960.0,3870.0,3950.0,2828.614990234375,21220000,3836.6666666666665,3794.0
2001-08-15,3950.0,3950.0,3950.0,3950.0,2828.614990234375,0,3910.0,3824.0
2001-08-16,3840.0,3900.0,3820.0,3900.0,2792.808837890625,18330000,3933.3333333333335,3872.0
2001-08-17,3900.0,3960.0,3870.0,3920.0,2807.13134765625,17745000,3923.3333333333335,3910.0
2001-08-20,3800.0,3830.0,3780.0,3800.0,2721.198486328125,9435000,3873.3333333333335,3904.0
2001-08-21,3820.0,3850.0,3700.0,3720.0,2663.91064453125,21735000,3813.3333333333335,3858.0
2001-08-22,3630.0,3850.0,3630.0,3850.0,2757.00341796875,21770000,3790.0,3838.0
2001-08-23,3870.0,3910.0,3800.0,3850.0,2757.00341796875,14945000,3806.6666666666665,3828.0
2001-08-24,3840.0,3880.0,3780.0,3840.0,2749.84228515625,7515000,3846.6666666666665,3812.0
2001-08-27,3960.0,4020.0,3920.0,3980.0,2850.09716796875,37955000,3890.0,3848.0
2001-08-28,4000.0,4000.0,3930.0,3940.0,2821.453369140625,20535000,3920.0,3892.0
2001-08-29,3900.0,3970.0,3860.0,3930.0,2814.292724609375,19135000,3950.0,3908.0
2001-08-30,3840.0,3940.0,3840.0,3920.0,2807.13134765625,12585000,3930.0,3922.0
2001-08-31,3860.0,3880.0,3750.0,3800.0,2721.198486328125,25845000,3883.3333333333335,3914.0
2001-09-03,3810.0,3820.0,3750.0,3760.0,2692.55419921875,10450000,3826.6666666666665,3870.0
2001-09-04,3760.0,3940.0,3750.0,3930.0,2814.292724609375,18775000,3830.0,3868.0
2001-09-05,3840.0,3850.0,3750.0,3790.0,2714.03759765625,21020000,3826.6666666666665,3840.0
2001-09-06,3800.0,3850.0,3760.0,3770.0,2699.715087890625,17490000,3830.0,3810.0
2001-09-07,3760.0,3820.0,3690.0,3820.0,2735.520751953125,22835000,3793.3333333333335,3814.0
2001-09-10,3770.0,3830.0,3730.0,3830.0,2742.68115234375,14000000,3806.6666666666665,3828.0
2001-09-11,3800.0,3850.0,3720.0,3740.0,2678.232666015625,15810000,3796.6666666666665,3790.0
2001-09-12,3200.0,3460.0,3200.0,3230.0,2313.0185546875,84970000,3600.0,3678.0
2001-09-13,3360.0,3460.0,3320.0,3430.0,2456.23974609375,59745000,3466.6666666666665,3610.0
2001-09-14,3440.0,3450.0,3290.0,3390.0,2427.595947265625,33175000,3350.0,3524.0
2001-09-17,3300.0,3360.0,3240.0,3280.0,2348.823974609375,28450000,3366.6666666666665,3414.0
2001-09-18,3390.0,3400.0,3300.0,3350.0,2398.95166015625,24870000,3340.0,3336.0
2001-09-19,3300.0,3340.0,3260.0,3280.0,2348.823974609375,21555000,3303.3333333333335,3346.0
2001-09-20,3200.0,3200.0,3030.0,3080.0,2205.60302734375,61380000,3236.6666666666665,3276.0
2001-09-21,2900.0,2940.0,2790.0,2850.0,2040.8985595703125,65415000,3070.0,3168.0
2001-09-24,2850.0,2850.0,2850.0,2850.0,2040.8985595703125,0,2926.6666666666665,3082.0
2001-09-25,3060.0,3070.0,2860.0,2860.0,2048.05908203125,42065000,2853.3333333333335,2984.0
2001-09-26,2820.0,2870.0,2790.0,2830.0,2026.5772705078125,33275000,2846.6666666666665,2894.0
2001-09-27,2760.0,2810.0,2680.0,2810.0,2012.254150390625,36500000,2833.3333333333335,2840.0
2001-09-28,2810.0,2810.0,2810.0,2810.0,2012.254150390625,0,2816.6666666666665,2832.0
2001-10-01,2810.0,2810.0,2810.0,2810.0,2012.254150390625,0,2810.0,2824.0
2001-10-02,2810.0,2810.0,2810.0,2810.0,2012.254150390625,0,2810.0,2814.0
2001-10-03,2810.0,2810.0,2810.0,2810.0,2012.254150390625,0,2810.0,2810.0
2001-10-04,3000.0,3000.0,2860.0,2910.0,2083.865234375,64925000,2843.3333333333335,2830.0
2001-10-05,2920.0,2970.0,2870.0,2950.0,2112.509521484375,40035000,2890.0,2858.0
2001-10-08,2940.0,2960.0,2890.0,2920.0,2091.025390625,19935000,2926.6666666666665,2880.0
2001-10-09,2960.0,3060.0,2960.0,3030.0,2169.797607421875,39630000,2966.6666666666665,2924.0
2001-10-10,2990.0,3010.0,2960.0,2980.0,2133.9921875,16855000,2976.6666666666665,2958.0
2001-10-11,3080.0,3200.0,3070.0,3180.0,2277.21435546875,58170000,3063.3333333333335,3012.0
2001-10-12,3320.0,3340.0,3250.0,3260.0,2334.501708984375,47265000,3140.0,3074.0
2001-10-15,3200.0,3240.0,3180.0,3200.0,2291.535888671875,17425000,3213.3333333333335,3130.0
2001-10-16,3160.0,3230.0,3160.0,3180.0,2277.21435546875,15620000,3213.3333333333335,3160.0
2001-10-17,3260.0,3300.0,3230.0,3280.0,2348.823974609375,28595000,3220.0,3220.0
2001-10-18,3230.0,3260.0,3170.0,3260.0,2334.501708984375,21850000,3240.0,3236.0
2001-10-19,3300.0,3410.0,3260.0,3400.0,2434.756103515625,41555000,3313.3333333333335,3264.0
2001-10-22,3460.0,3470.0,3330.0,3390.0,2427.595947265625,18730000,3350.0,3302.0
2001-10-23,3500.0,3530.0,3450.0,3480.0,2492.04443359375,39580000,3423.3333333333335,3362.0
2001-10-24,3560.0,3710.0,3550.0,3710.0,2656.7490234375,56115000,3526.6666666666665,3448.0
2001-10-25,3700.0,3700.0,3620.0,3660.0,2620.943115234375,27610000,3616.6666666666665,3528.0
2001-10-26,3660.0,3690.0,3580.0,3620.0,2592.299560546875,47820000,3663.3333333333335,3572.0
2001-10-29,3660.0,3700.0,3610.0,3680.0,2635.26513671875,25480000,3653.3333333333335,3630.0
2001-10-30,3540.0,3580.0,3470.0,3480.0,2492.04443359375,33825000,3593.3333333333335,3630.0
2001-10-31,3410.0,3480.0,3410.0,3470.0,2484.88427734375,28980000,3543.3333333333335,3582.0
2001-11-01,3540.0,3630.0,3480.0,3580.0,2563.655029296875,34295000,3510.0,3566.0
2001-11-02,3630.0,3670.0,3630.0,3660.0,2620.943115234375,37920000,3570.0,3574.0
2001-11-05,3670.0,3700.0,3620.0,3700.0,2649.587890625,30180000,3646.6666666666665,3578.0
2001-11-06,3780.0,3830.0,3760.0,3800.0,2721.198486328125,53010000,3720.0,3642.0
2001-11-07,3820.0,3830.0,3770.0,3810.0,2728.359619140625,44265000,3770.0,3710.0
2001-11-08,3810.0,3870.0,3800.0,3860.0,2764.164306640625,37600000,3823.3333333333335,3766.0
2001-11-09,3860.0,3860.0,3860.0,3860.0,2764.164306640625,0,3843.3333333333335,3806.0
2001-11-12,4010.0,4050.0,3930.0,4000.0,2864.420166015625,23500000,3906.6666666666665,3866.0
2001-11-13,3920.0,4000.0,3900.0,4000.0,2864.420166015625,30010000,3953.3333333333335,3906.0
2001-11-14,4100.0,4300.0,4060.0,4300.0,3079.2509765625,75030000,4100.0,4004.0
2001-11-15,4210.0,4290.0,4150.0,4190.0,3000.480224609375,36275000,4163.333333333333,4070.0
2001-11-16,4160.0,4190.0,4070.0,4180.0,2993.318115234375,35795000,4223.333333333333,4134.0
2001-11-19,4100.0,4400.0,4100.0,4370.0,3129.377685546875,39315000,4246.666666666667,4208.0
2001-11-20,4400.0,4460.0,4270.0,4270.0,3057.767822265625,37695000,4273.333333333333,4262.0
2001-11-21,4160.0,4300.0,4150.0,4220.0,3021.96142578125,33430000,4286.666666666667,4246.0
2001-11-22,4230.0,4320.0,4160.0,4320.0,3093.57373046875,17595000,4270.0,4272.0
2001-11-23,4340.0,4450.0,4300.0,4440.0,3179.505126953125,27370000,4326.666666666667,4324.0
2001-11-26,4470.0,4620.0,4470.0,4600.0,3294.082275390625,37990000,4453.333333333333,4370.0
2001-11-27,4640.0,4660.0,4570.0,4620.0,3308.40478515625,41960000,4553.333333333333,4440.0
2001-11-28,4540.0,4600.0,4350.0,4380.0,3136.53955078125,29700000,4533.333333333333,4472.0
2001-11-29,4290.0,4490.0,4170.0,4200.0,3007.64013671875,53265000,4400.0,4448.0
2001-11-30,4460.0,4460.0,4330.0,4360.0,3122.217041015625,31230000,4313.333333333333,4432.0
2001-12-03,4430.0,4500.0,4290.0,4490.0,3215.311279296875,32860000,4350.0,4410.0
2001-12-04,4530.0,4610.0,4440.0,4600.0,3294.082275390625,32740000,4483.333333333333,4406.0
2001-12-05,4760.0,5290.0,4740.0,5290.0,3788.1953125,115130000,4793.333333333333,4588.0
2001-12-06,5560.0,5860.0,5350.0,5500.0,3938.57763671875,114630000,5130.0,4848.0
2001-12-07,5400.0,5730.0,5330.0,5670.0,4060.3125,58705000,5486.666666666667,5110.0
2001-12-10,5580.0,5580.0,5170.0,5200.0,3723.746826171875,65280000,5456.666666666667,5252.0
2001-12-11,5040.0,5190.0,4970.0,5170.0,3702.261474609375,52625000,5346.666666666667,5366.0
2001-12-12,5160.0,5420.0,5030.0,5400.0,3866.96630859375,53895000,5256.666666666667,5388.0
2001-12-13,5400.0,5430.0,5220.0,5300.0,3795.35546875,63765000,5290.0,5348.0
2001-12-14,5110.0,5230.0,5090.0,5100.0,3652.13427734375,46510000,5266.666666666667,5234.0
2001-12-17,5010.0,5150.0,4920.0,5010.0,3587.685791015625,41255000,5136.666666666667,5196.0
2001-12-18,5080.0,5390.0,5080.0,5210.0,3730.90625,56725000,5106.666666666667,5204.0
2001-12-19,5310.0,5350.0,5250.0,5280.0,3781.033203125,30870000,5166.666666666667,5180.0
2001-12-20,5200.0,5410.0,5110.0,5300.0,3795.35546875,32435000,5263.333333333333,5180.0
2001-12-21,5100.0,5190.0,5000.0,5030.0,3602.006591796875,41650000,5203.333333333333,5166.0
2001-12-24,5050.0,5160.0,5010.0,5050.0,3616.32958984375,20430000,5126.666666666667,5174.0
2001-12-25,5050.0,5050.0,5050.0,5050.0,3616.32958984375,0,5043.333333333333,5142.0
2001-12-26,5130.0,5190.0,5080.0,5160.0,3695.101318359375,21745000,5086.666666666667,5118.0
2001-12-27,5200.0,5420.0,5180.0,5400.0,3866.96630859375,40355000,5203.333333333333,5138.0
2001-12-28,5600.0,5620.0,5510.0,5580.0,3995.864990234375,38480000,5380.0,5248.0
2001-12-31,5580.0,5580.0,5580.0,5580.0,3995.864990234375,0,5520.0,5354.0
2002-01-01,5580.0,5580.0,5580.0,5580.0,3995.864990234375,0,5580.0,5460.0
2002-01-02,5660.0,6160.0,5620.0,6160.0,4411.2060546875,57100000,5773.333333333333,5660.0
2002-01-03,6160.0,6160.0,6160.0,6160.0,4411.2060546875,0,5966.666666666667,5812.0
2002-01-04,6380.0,6410.0,6290.0,6380.0,4568.74853515625,50470000,6233.333333333333,5972.0
2002-01-07,6260.0,6430.0,6170.0,6360.0,4554.4287109375,51455000,6300.0,6128.0
2002-01-08,6390.0,6390.0,6190.0,6230.0,4461.333984375,38005000,6323.333333333333,6258.0
2002-01-09,6210.0,6450.0,6190.0,6450.0,4618.87744140625,45120000,6346.666666666667,6316.0
